,F1,aps,context,expID,method,samples,system,thres,wo_length
579,0.2647058823529412,0.13217659432989218,supervised,96,invite,934,drivetrain,0.04335482385451404,2
580,0.0,,unsupervised,96,invite,934,drivetrain,0.28055555555555556,2
581,0.05555555555555555,,pathfinder,96,invite,934,drivetrain,,2
582,0.30525632706035044,0.10370231019185508,supervised,97,cosine,934,aircraft,0.17975796274454164,2
583,0.22854951586616817,,unsupervised,97,cosine,934,aircraft,0.0010524519285470474,2
584,0.46090534979423864,,pathfinder,97,cosine,934,aircraft,,2
585,0.04934939624250984,0.0249788316478565,supervised,97,invite,934,aircraft,0.0009999790401747659,2
586,0.0,,unsupervised,97,invite,934,aircraft,0.5520252588462851,2
587,0.00267379679144385,,pathfinder,97,invite,934,aircraft,,2
588,0.8,0.48255217005217005,supervised,98,cosine,934,bicycle,0.46741407743783137,2
589,0.7407407407407407,,unsupervised,98,cosine,934,bicycle,0.17171717171717174,2
590,0.8888888888888888,,pathfinder,98,cosine,934,bicycle,,2
591,0.4266666666666667,0.2671601224661089,supervised,98,invite,934,bicycle,0.09539585152921336,2
592,0.0,,unsupervised,98,invite,934,bicycle,0.30303030303030304,2
593,0.3333333333333333,,pathfinder,98,invite,934,bicycle,,2
594,0.6868686868686869,0.43793648315352074,supervised,99,cosine,934,drivetrain,0.7614052136090521,3
595,0.43979057591623033,,unsupervised,99,cosine,934,drivetrain,0.13055555555555556,3
596,0.8333333333333334,,pathfinder,99,cosine,934,drivetrain,,3
597,1.0,1.0,supervised,99,invite,934,drivetrain,0.04630114211203659,3
598,1.0,,unsupervised,99,invite,934,drivetrain,0.005555555555555556,3
599,0.9444444444444444,,pathfinder,99,invite,934,drivetrain,,3
600,0.3812380038387716,0.23183697997841493,supervised,100,cosine,934,aircraft,0.031209389196617962,3
601,0.36404255319148937,,unsupervised,100,cosine,934,aircraft,0.0005688929343497554,3
602,0.3882195448460508,,pathfinder,100,cosine,934,aircraft,,3
603,0.3385635359116022,0.2789356068621757,supervised,100,invite,934,aircraft,0.009810693878291081,3
604,0.33424889076695546,,unsupervised,100,invite,934,aircraft,0.007488053248378656,3
605,0.3743315508021391,,pathfinder,100,invite,934,aircraft,,3
606,0.7142857142857143,0.4301419413919414,supervised,101,cosine,934,bicycle,0.6124329521569812,3
607,0.4651162790697675,,unsupervised,101,cosine,934,bicycle,0.1414141414141414,3
608,0.8888888888888888,,pathfinder,101,cosine,934,bicycle,,3
609,1.0,1.0000000000000002,supervised,101,invite,934,bicycle,0.23653622784840098,3
610,1.0,,unsupervised,101,invite,934,bicycle,0.0202020202020202,3
611,0.8888888888888888,,pathfinder,101,invite,934,bicycle,,3
612,0.6732673267326733,0.4239657469662826,supervised,102,cosine,934,drivetrain,0.8716561094308647,4
613,0.3076923076923077,,unsupervised,102,cosine,934,drivetrain,0.04722222222222223,4
614,0.8333333333333334,,pathfinder,102,cosine,934,drivetrain,,4
615,1.0,1.0,supervised,102,invite,934,drivetrain,0.13217864551445208,4
616,1.0,,unsupervised,102,invite,934,drivetrain,0.005555555555555555,4
617,0.8888888888888888,,pathfinder,102,invite,934,drivetrain,,4
618,0.404949381327334,0.2618143602587999,supervised,103,cosine,934,aircraft,0.19119781320293627,4
619,0.3405366207396664,,unsupervised,103,cosine,934,aircraft,0.038151382409830466,4
620,0.36631016042780756,,pathfinder,103,cosine,934,aircraft,,4
621,0.4580850218514104,0.40345405377172233,supervised,103,invite,934,aircraft,0.00553762415437682,4
622,0.45657868224863996,,unsupervised,103,invite,934,aircraft,0.005959153487313688,4
623,0.4251336898395722,,pathfinder,103,invite,934,aircraft,,4
624,0.6153846153846154,0.4160286935286935,supervised,104,cosine,934,bicycle,0.8623439525737521,4
625,0.6,,unsupervised,104,cosine,934,bicycle,0.7878787878787878,4
626,1.0,,pathfinder,104,cosine,934,bicycle,,4
627,1.0,1.0000000000000002,supervised,104,invite,934,bicycle,0.1872231959503282,4
628,1.0,,unsupervised,104,invite,934,bicycle,0.020202020202020204,4
629,0.8888888888888888,,pathfinder,104,invite,934,bicycle,,4
630,0.5673758865248226,0.3522110873777541,supervised,105,cosine,934,drivetrain,0.8137736937126966,5
631,0.30324909747292417,,unsupervised,105,cosine,934,drivetrain,0.10833333333333334,5
632,0.7222222222222222,,pathfinder,105,cosine,934,drivetrain,,5
633,1.0,1.0,supervised,105,invite,934,drivetrain,0.10089926720653078,5
634,1.0,,unsupervised,105,invite,934,drivetrain,0.01111111111111111,5
635,0.8888888888888888,,pathfinder,105,invite,934,drivetrain,,5
636,0.41543859649122805,0.27871870149296657,supervised,106,cosine,934,aircraft,0.25192414607769975,5
637,0.33176514866390666,,unsupervised,106,cosine,934,aircraft,0.05052480373193765,5
638,0.3641231593038822,,pathfinder,106,cosine,934,aircraft,,5
639,0.5114075114075114,0.4789833571144797,supervised,106,invite,934,aircraft,0.002605860548898738,5
640,0.5018435862604308,,unsupervised,106,invite,934,aircraft,0.004757367163499829,5
641,0.4144385026737967,,pathfinder,106,invite,934,aircraft,,5
642,0.7142857142857143,0.4423214285714286,supervised,107,cosine,934,bicycle,0.8899032057892068,5
643,0.4651162790697675,,unsupervised,107,cosine,934,bicycle,0.6969696969696969,5
644,0.8888888888888888,,pathfinder,107,cosine,934,bicycle,,5
645,1.0,1.0000000000000002,supervised,107,invite,934,bicycle,0.23519494190916906,5
646,1.0,,unsupervised,107,invite,934,bicycle,0.020202020202020204,5
647,1.0,,pathfinder,107,invite,934,bicycle,,5
648,0.6719999999999999,0.436946566597507,supervised,108,cosine,1634,drivetrain,0.2721015302240127,2
649,0.5957446808510638,,unsupervised,108,cosine,1634,drivetrain,0.09722222222222221,2
650,0.8333333333333334,,pathfinder,108,cosine,1634,drivetrain,,2
651,0.2424242424242424,0.13110766930782997,supervised,108,invite,1634,drivetrain,0.04078159233215818,2
652,0.0,,unsupervised,108,invite,1634,drivetrain,0.6861111111111111,2
653,0.05555555555555555,,pathfinder,108,invite,1634,drivetrain,,2
654,0.3994546693933197,0.1383280430540449,supervised,109,cosine,1634,aircraft,0.11028735042288243,2
655,0.26561099492082463,,unsupervised,109,cosine,1634,aircraft,0.0005902264193878711,2
656,0.47248322147651006,,pathfinder,109,cosine,1634,aircraft,,2
657,0.04982342796134578,0.025819194031838563,supervised,109,invite,1634,aircraft,0.002471907573838357,2
658,0.0,,unsupervised,109,invite,1634,aircraft,0.541543406530891,2
659,0.0053475935828877,,pathfinder,109,invite,1634,aircraft,,2
660,0.8,0.48255217005217005,supervised,110,cosine,1634,bicycle,0.43930590227423266,2
661,0.7407407407407407,,unsupervised,110,cosine,1634,bicycle,0.17171717171717174,2
662,0.8888888888888888,,pathfinder,110,cosine,1634,bicycle,,2
663,0.53125,0.36954000312353413,supervised,110,invite,1634,bicycle,0.1064920790933962,2
664,0.0,,unsupervised,110,invite,1634,bicycle,0.29292929292929293,2
665,0.2222222222222222,,pathfinder,110,invite,1634,bicycle,,2
666,0.7010309278350516,0.4407466587199739,supervised,111,cosine,1634,drivetrain,0.8169595137540773,3
667,0.43979057591623033,,unsupervised,111,cosine,1634,drivetrain,0.10833333333333332,3
668,0.8333333333333334,,pathfinder,111,cosine,1634,drivetrain,,3
669,1.0,1.0,supervised,111,invite,1634,drivetrain,0.08147106167470808,3
670,1.0,,unsupervised,111,invite,1634,drivetrain,0.005555555555555556,3
671,0.8333333333333334,,pathfinder,111,invite,1634,drivetrain,,3
672,0.39983929288871034,0.24273527501108907,supervised,112,cosine,1634,aircraft,0.12529400275814703,3
673,0.36201323687855935,,unsupervised,112,cosine,1634,aircraft,0.0126720901126408,3
674,0.44385026737967914,,pathfinder,112,cosine,1634,aircraft,,3
675,0.4521224086870681,0.40531330486218414,supervised,112,invite,1634,aircraft,0.0025197736623389227,3
676,0.44977032154983015,,unsupervised,112,invite,1634,aircraft,0.002837353510069405,3
677,0.4411764705882353,,pathfinder,112,invite,1634,aircraft,,3
678,0.7407407407407407,0.43340991524815053,supervised,113,cosine,1634,bicycle,0.6428126613969551,3
679,0.4878048780487805,,unsupervised,113,cosine,1634,bicycle,0.1919191919191919,3
680,0.8888888888888888,,pathfinder,113,cosine,1634,bicycle,,3
681,1.0,1.0000000000000002,supervised,113,invite,1634,bicycle,0.29074622514242454,3
682,1.0,,unsupervised,113,invite,1634,bicycle,0.020202020202020204,3
683,0.8888888888888888,,pathfinder,113,invite,1634,bicycle,,3
684,0.6732673267326733,0.4208677412192029,supervised,114,cosine,1634,drivetrain,0.8807957337023882,4
685,0.3268482490272373,,unsupervised,114,cosine,1634,drivetrain,0.09166666666666667,4
686,0.8333333333333334,,pathfinder,114,cosine,1634,drivetrain,,4
687,1.0,1.0,supervised,114,invite,1634,drivetrain,0.10028042964385218,4
688,1.0,,unsupervised,114,invite,1634,drivetrain,0.005555555555555555,4
689,0.9444444444444444,,pathfinder,114,invite,1634,drivetrain,,4
690,0.4212573810350816,0.2593952743219684,supervised,115,cosine,1634,aircraft,0.18351285593535904,4
691,0.3290067457548267,,unsupervised,115,cosine,1634,aircraft,0.034866025713960636,4
692,0.4224598930481284,,pathfinder,115,cosine,1634,aircraft,,4
693,0.5937219730941704,0.5818429719063489,supervised,115,invite,1634,aircraft,0.0014759729026271823,4
694,0.5691623137937706,,unsupervised,115,invite,1634,aircraft,0.0029653544202981,4
695,0.4679144385026738,,pathfinder,115,invite,1634,aircraft,,4
696,0.6153846153846154,0.4176953601953602,supervised,116,cosine,1634,bicycle,0.8459552284445799,4
697,0.6,,unsupervised,116,cosine,1634,bicycle,0.8080808080808081,4
698,1.0,,pathfinder,116,cosine,1634,bicycle,,4
699,1.0,1.0000000000000002,supervised,116,invite,1634,bicycle,0.24725183845640702,4
700,1.0,,unsupervised,116,invite,1634,bicycle,0.0202020202020202,4
701,0.8888888888888888,,pathfinder,116,invite,1634,bicycle,,4
702,0.5673758865248226,0.3502458874070967,supervised,117,cosine,1634,drivetrain,0.8235766623496684,5
703,0.3054545454545454,,unsupervised,117,cosine,1634,drivetrain,0.10555555555555554,5
704,0.6666666666666666,,pathfinder,117,cosine,1634,drivetrain,,5
705,0.9879518072289156,0.9947089947089949,supervised,117,invite,1634,drivetrain,0.10378137098801872,5
706,0.9879518072289156,,unsupervised,117,invite,1634,drivetrain,0.005555555555555556,5
707,0.8333333333333334,,pathfinder,117,invite,1634,drivetrain,,5
708,0.44102056682451063,0.2757384934060905,supervised,118,cosine,1634,aircraft,0.289727841086591,5
709,0.3078128400435256,,unsupervised,118,cosine,1634,aircraft,0.039673171009216066,5
710,0.4144385026737967,,pathfinder,118,cosine,1634,aircraft,,5
711,0.5921733505821476,0.6014331908162236,supervised,118,invite,1634,aircraft,0.0008753335114695863,5
712,0.5479662317728319,,unsupervised,118,invite,1634,aircraft,0.003776026851746501,5
713,0.4572192513368984,,pathfinder,118,invite,1634,aircraft,,5
714,0.7200000000000001,0.4537271062271062,supervised,119,cosine,1634,bicycle,0.9313923665140426,5
715,0.5,,unsupervised,119,cosine,1634,bicycle,0.7575757575757575,5
716,0.8888888888888888,,pathfinder,119,cosine,1634,bicycle,,5
717,1.0,1.0000000000000002,supervised,119,invite,1634,bicycle,0.28500745496231156,5
718,1.0,,unsupervised,119,invite,1634,bicycle,0.020202020202020204,5
719,0.8888888888888888,,pathfinder,119,invite,1634,bicycle,,5
720,0.7157894736842104,0.45316543874122395,supervised,120,cosine,2859,drivetrain,0.5094714230106032,2
721,0.6131386861313868,,unsupervised,120,cosine,2859,drivetrain,0.10833333333333332,2
722,0.8333333333333334,,pathfinder,120,cosine,2859,drivetrain,,2
723,0.23493975903614456,0.1556039614764329,supervised,120,invite,2859,drivetrain,0.039692540484150475,2
724,0.0,,unsupervised,120,invite,2859,drivetrain,0.32500000000000007,2
725,0.1111111111111111,,pathfinder,120,invite,2859,drivetrain,,2
726,0.4524997454434375,0.17987066995999426,supervised,121,cosine,2859,aircraft,0.08255871496518023,2
727,0.31038490462842694,,unsupervised,121,cosine,2859,aircraft,0.0005120036409147798,2
728,0.5106951871657754,,pathfinder,121,cosine,2859,aircraft,,2
729,0.049989250479747116,0.025809091304214625,supervised,121,invite,2859,aircraft,0.0015093766022436516,2
730,0.0,,unsupervised,121,invite,2859,aircraft,0.5343540220730459,2
731,0.00267379679144385,,pathfinder,121,invite,2859,aircraft,,2
732,0.8,0.48255217005217005,supervised,122,cosine,2859,bicycle,0.5196570750828753,2
733,0.7407407407407407,,unsupervised,122,cosine,2859,bicycle,0.17171717171717174,2
734,0.8888888888888888,,pathfinder,122,cosine,2859,bicycle,,2
735,0.4383561643835617,0.2892116295563421,supervised,122,invite,2859,bicycle,0.10825916856450864,2
736,0.0,,unsupervised,122,invite,2859,bicycle,0.37373737373737376,2
737,0.3333333333333333,,pathfinder,122,invite,2859,bicycle,,2
738,0.7010309278350516,0.43990809032789807,supervised,123,cosine,2859,drivetrain,0.8025353073812937,3
739,0.41791044776119407,,unsupervised,123,cosine,2859,drivetrain,0.09444444444444444,3
740,0.8333333333333334,,pathfinder,123,cosine,2859,drivetrain,,3
741,1.0,1.0,supervised,123,invite,2859,drivetrain,0.10781062446398726,3
742,1.0,,unsupervised,123,invite,2859,drivetrain,0.005555555555555555,3
743,0.8888888888888888,,pathfinder,123,invite,2859,drivetrain,,3
744,0.43829695266911606,0.2540891147594241,supervised,124,cosine,2859,aircraft,0.11169362846589778,3
745,0.3740017980855677,,unsupervised,124,cosine,2859,aircraft,0.022499715553532827,3
746,0.5080213903743316,,pathfinder,124,cosine,2859,aircraft,,3
747,0.5928493250638452,0.565828656486368,supervised,124,invite,2859,aircraft,0.0012375764140533786,3
748,0.5719874804381847,,unsupervised,124,invite,2859,aircraft,0.0025102400728182956,3
749,0.40641711229946526,,pathfinder,124,invite,2859,aircraft,,3
750,0.7407407407407407,0.43340991524815053,supervised,125,cosine,2859,bicycle,0.6421247096335341,3
751,0.4878048780487805,,unsupervised,125,cosine,2859,bicycle,0.18181818181818185,3
752,0.8888888888888888,,pathfinder,125,cosine,2859,bicycle,,3
753,1.0,1.0000000000000002,supervised,125,invite,2859,bicycle,0.21851536310113528,3
754,1.0,,unsupervised,125,invite,2859,bicycle,0.0202020202020202,3
755,0.8888888888888888,,pathfinder,125,invite,2859,bicycle,,3
756,0.6732673267326733,0.4202706950738909,supervised,126,cosine,2859,drivetrain,0.8853950796729749,4
757,0.3076923076923077,,unsupervised,126,cosine,2859,drivetrain,0.044444444444444446,4
758,0.8333333333333334,,pathfinder,126,cosine,2859,drivetrain,,4
759,1.0,1.0,supervised,126,invite,2859,drivetrain,0.12646068907331098,4
760,1.0,,unsupervised,126,invite,2859,drivetrain,0.005555555555555555,4
761,0.8888888888888888,,pathfinder,126,invite,2859,drivetrain,,4
762,0.4405025868440503,0.2613751164743656,supervised,127,cosine,2859,aircraft,0.19500351676792133,4
763,0.3333804742374959,,unsupervised,127,cosine,2859,aircraft,0.03201444988053249,4
764,0.4518716577540106,,pathfinder,127,cosine,2859,aircraft,,4
765,0.6223604517924374,0.643205367725288,supervised,127,invite,2859,aircraft,0.0011477070487785118,4
766,0.5806451612903225,,unsupervised,127,invite,2859,aircraft,0.003306690180907953,4
767,0.42780748663101603,,pathfinder,127,invite,2859,aircraft,,4
768,0.608695652173913,0.4126113265819148,supervised,128,cosine,2859,bicycle,0.9000815155325081,4
769,0.5454545454545454,,unsupervised,128,cosine,2859,bicycle,0.7373737373737375,4
770,1.0,,pathfinder,128,cosine,2859,bicycle,,4
771,1.0,1.0000000000000002,supervised,128,invite,2859,bicycle,0.2389885613729461,4
772,1.0,,unsupervised,128,invite,2859,bicycle,0.020202020202020204,4
773,1.0,,pathfinder,128,invite,2859,bicycle,,4
774,0.5673758865248226,0.3488178437890035,supervised,129,cosine,2859,drivetrain,0.8363536979833353,5
775,0.3054545454545454,,unsupervised,129,cosine,2859,drivetrain,0.10833333333333332,5
776,0.7222222222222222,,pathfinder,129,cosine,2859,drivetrain,,5
777,1.0,1.0,supervised,129,invite,2859,drivetrain,0.142859538103149,5
778,1.0,,unsupervised,129,invite,2859,drivetrain,0.005555555555555556,5
779,0.8333333333333334,,pathfinder,129,invite,2859,drivetrain,,5
780,0.4566299698478368,0.2780764119888988,supervised,130,cosine,2859,aircraft,0.3050889074285553,5
781,0.3188026867420998,,unsupervised,130,cosine,2859,aircraft,0.05216748207987257,5
782,0.45454545454545453,,pathfinder,130,cosine,2859,aircraft,,5
783,0.7748231966053748,0.8160667873231436,supervised,130,invite,2859,aircraft,8.251734216266063e-05,5
784,0.6213845866766188,,unsupervised,130,invite,2859,aircraft,0.0028017977016725456,5
785,0.42780748663101603,,pathfinder,130,invite,2859,aircraft,,5
786,0.7200000000000001,0.4537271062271062,supervised,131,cosine,2859,bicycle,0.9326916509465121,5
787,0.4878048780487805,,unsupervised,131,cosine,2859,bicycle,0.7373737373737373,5
788,0.8888888888888888,,pathfinder,131,cosine,2859,bicycle,,5
789,1.0,1.0000000000000002,supervised,131,invite,2859,bicycle,0.2288293825152267,5
790,1.0,,unsupervised,131,invite,2859,bicycle,0.020202020202020204,5
791,0.8888888888888888,,pathfinder,131,invite,2859,bicycle,,5
792,0.7422680412371134,0.4609104865933668,supervised,132,cosine,5000,drivetrain,0.5219552669478115,2
793,0.6614173228346457,,unsupervised,132,cosine,5000,drivetrain,0.1361111111111111,2
794,0.8333333333333334,,pathfinder,132,cosine,5000,drivetrain,,2
795,0.22413793103448273,0.12718580343144492,supervised,132,invite,5000,drivetrain,0.03489443970807384,2
796,0.0,,unsupervised,132,invite,5000,drivetrain,0.2638888888888889,2
797,0.05555555555555555,,pathfinder,132,invite,5000,drivetrain,,2
798,0.5074327405380757,0.24124358435425144,supervised,133,cosine,5000,aircraft,0.05615022694366614,2
799,0.37125672681228233,,unsupervised,133,cosine,5000,aircraft,0.0004195585390829446,2
800,0.516042780748663,,pathfinder,133,cosine,5000,aircraft,,2
801,0.04928709983434098,0.02430195778635535,supervised,133,invite,5000,aircraft,0.0011108028100017065,2
802,0.0,,unsupervised,133,invite,5000,aircraft,0.42226078052110594,2
803,0.008021390374331552,,pathfinder,133,invite,5000,aircraft,,2
804,0.8,0.48255217005217005,supervised,134,cosine,5000,bicycle,0.47532142708435565,2
805,0.7407407407407407,,unsupervised,134,cosine,5000,bicycle,0.18181818181818185,2
806,0.8888888888888888,,pathfinder,134,cosine,5000,bicycle,,2
807,0.47058823529411764,0.4662265405773539,supervised,134,invite,5000,bicycle,0.1595249168748472,2
808,0.0,,unsupervised,134,invite,5000,bicycle,0.3131313131313132,2
809,0.5555555555555556,,pathfinder,134,invite,5000,bicycle,,2
810,0.7010309278350516,0.43775736929610465,supervised,135,cosine,5000,drivetrain,0.7608406010404527,3
811,0.4444444444444445,,unsupervised,135,cosine,5000,drivetrain,0.12777777777777777,3
812,0.8333333333333334,,pathfinder,135,cosine,5000,drivetrain,,3
813,1.0,1.0,supervised,135,invite,5000,drivetrain,0.09712568022399813,3
814,1.0,,unsupervised,135,invite,5000,drivetrain,0.005555555555555556,3
815,0.8333333333333334,,pathfinder,135,invite,5000,drivetrain,,3
816,0.4461776373293888,0.2562076425976209,supervised,136,cosine,5000,aircraft,0.09645629553733336,3
817,0.3731729196348477,,unsupervised,136,cosine,5000,aircraft,0.020544146091705538,3
818,0.4893048128342246,,pathfinder,136,cosine,5000,aircraft,,3
819,0.7795163584637268,0.7750846520324335,supervised,136,invite,5000,aircraft,0.00011423198818251119,3
820,0.6739171198199887,,unsupervised,136,invite,5000,aircraft,0.0021617931505290705,3
821,0.4625668449197861,,pathfinder,136,invite,5000,aircraft,,3
822,0.7407407407407407,0.43340991524815053,supervised,137,cosine,5000,bicycle,0.6571031198588139,3
823,0.4651162790697675,,unsupervised,137,cosine,5000,bicycle,0.1414141414141414,3
824,0.8888888888888888,,pathfinder,137,cosine,5000,bicycle,,3
825,1.0,1.0000000000000002,supervised,137,invite,5000,bicycle,0.28738472524645353,3
826,1.0,,unsupervised,137,invite,5000,bicycle,0.020202020202020204,3
827,0.8888888888888888,,pathfinder,137,invite,5000,bicycle,,3
828,0.6868686868686869,0.42321380727845526,supervised,138,cosine,5000,drivetrain,0.8829396798333393,4
829,0.3076923076923077,,unsupervised,138,cosine,5000,drivetrain,0.044444444444444446,4
830,0.8333333333333334,,pathfinder,138,cosine,5000,drivetrain,,4
831,1.0,1.0,supervised,138,invite,5000,drivetrain,0.09297563132238112,4
832,1.0,,unsupervised,138,invite,5000,drivetrain,0.005555555555555556,4
833,0.9444444444444444,,pathfinder,138,invite,5000,drivetrain,,4
834,0.45919007458005157,0.26536483249386317,supervised,139,cosine,5000,aircraft,0.21593774372148963,4
835,0.3463780183180683,,unsupervised,139,cosine,5000,aircraft,0.040746956422801225,4
836,0.4839572192513369,,pathfinder,139,cosine,5000,aircraft,,4
837,0.8718176435760806,0.9089196806103716,supervised,139,invite,5000,aircraft,9.083126944189841e-05,4
838,0.6819611470860314,,unsupervised,139,invite,5000,aircraft,0.0029866879053362157,4
839,0.4893048128342246,,pathfinder,139,invite,5000,aircraft,,4
840,0.6153846153846154,0.4160286935286935,supervised,140,cosine,5000,bicycle,0.86081720569857,4
841,0.5454545454545454,,unsupervised,140,cosine,5000,bicycle,0.7373737373737375,4
842,1.0,,pathfinder,140,cosine,5000,bicycle,,4
843,1.0,1.0000000000000002,supervised,140,invite,5000,bicycle,0.2769795442143856,4
844,1.0,,unsupervised,140,invite,5000,bicycle,0.020202020202020204,4
845,0.8888888888888888,,pathfinder,140,invite,5000,bicycle,,4
846,0.5673758865248226,0.3577785369120547,supervised,141,cosine,5000,drivetrain,0.8279846722019585,5
847,0.3010752688172043,,unsupervised,141,cosine,5000,drivetrain,0.10833333333333332,5
848,0.7777777777777778,,pathfinder,141,cosine,5000,drivetrain,,5
849,1.0,1.0,supervised,141,invite,5000,drivetrain,0.12655356526999534,5
850,1.0,,unsupervised,141,invite,5000,drivetrain,0.005555555555555556,5
851,0.8333333333333334,,pathfinder,141,invite,5000,drivetrain,,5
852,0.46884930899416155,0.2765305215049928,supervised,142,cosine,5000,aircraft,0.33257783395811824,5
853,0.3230256246288768,,unsupervised,142,cosine,5000,aircraft,0.05656217999772443,5
854,0.4893048128342246,,pathfinder,142,cosine,5000,aircraft,,5
855,0.9478138222849083,0.9699977184996489,supervised,142,invite,5000,aircraft,4.095399233333394e-06,5
856,0.6714018691588786,,unsupervised,142,invite,5000,aircraft,0.0027591307315963137,5
857,0.45454545454545453,,pathfinder,142,invite,5000,aircraft,,5
858,0.7407407407407407,0.45699508008331535,supervised,143,cosine,5000,bicycle,0.9093399118180381,5
859,0.5128205128205129,,unsupervised,143,cosine,5000,bicycle,0.7676767676767677,5
860,0.8888888888888888,,pathfinder,143,cosine,5000,bicycle,,5
861,1.0,1.0000000000000002,supervised,143,invite,5000,bicycle,0.21844631502450682,5
862,1.0,,unsupervised,143,invite,5000,bicycle,0.020202020202020204,5
863,0.8888888888888888,,pathfinder,143,invite,5000,bicycle,,5
